quizzes,solutions
080200300350900247047005900400000002000007460070000519100000000090182700034600000,981274356356918247247365981463591872519827463872436519128743695695182734734659128
008251960700308500250006400003410005507900000010000000630000000000639040004100300,348251967796348512251796483983412675567983124412567839639824751175639248824175396
094060070081004200600801009000183000006200300800496002208310040000020000009000007,394562178781934265652871439527183694946257381813496752278319546465728913139645827
090075326300008045700000090200000050000500200000620080604080500000060802032150070,198475326326918745745236198267893451983541267451627983674382519519764832832159674
000908300006132507200000680607000000000205004500006030138000000750040010964080000,475968321896132547213754689647893152389215764521476938138527496752649813964381275
050019007000020010149000020705000093020090070900000084072040036300750000400030050,258419367637528419149367528765284193824193675913675284572841936396752841481936752
420310000301087400000002300000620000000874000600195870000908040000006230700000908,426319587391587462578462319847623195159874623632195874213958746985746231764231958
000706002000000671000520930085002467000000105400050003029063008000080500008205000,934716852852349671671528934185932467293674185467851293529463718346187529718295346
700000000200070040000005000000630520060208970008094000850940102406012000002500406,789463215215879643643125789974631528361258974528794361857946132496312857132587496
010700004702403000030001007603010002040005076250600100004800020000070460300040500,519728634782463915436591287673914852941285376258637149164859723895372461327146598
030002058420560703605900010500800100000314000000200000004600301090000045000025800,739142658421568793685973412562897134978314526143256987254689371896731245317425869
000070026098062004000140907300000050069000010000000090000290305000304800500817209,413978526798562134652143987371689452869425713245731698187296345926354871534817269
000005060000100093050600010000850600060421900090300000006704000041290056080503400,128935764674182593953647218412859637367421985895376142536714829741298356289563471
000000100006500907000070002417090500580000009092300070300007204051900306009800700,974628153826531947135479862417296538583714629692385471368157294751942386249863715
305008000002000950407093000049030800201040305530000400003050000020070080058400030,395268174862714953417593628749635812281947365536182497973856241124379586658421739
046719032200046097000000000028054710070000543050000009000030070067000000805060000,546719832283546197719283465928354716671928543354671289192835674467192358835467921
000005000000128005009700200678201003005900000034680000000502009497000002020000186,182395674746128935359764218678251493215943867934687521861532749497816352523479186
012845790970012005800000000000060851081000020060000000000009510150008009009056000,612845793973612485845973162394267851581394627267581934438729516156438279729156348
002940057571600000000700000008004002910070000705300401080030900040019008100007600,862943157571682349493751286638194572914275863725368491287436915346519728159827634
000046800601059030008070104029300048010604900406000000000701489100000500000000006,372146895641859237958273164529317648713684952486925371235761489167498523894532716
300560900100020600805000240043000002001300000900070436009014300000630807000007100,324568971197423658865791243643859712271346589958172436789214365412635897536987124
800000005704030000300080064430008900000007030900000081003019000247300098090704003,829476315764531829315982764436158972581297436972643581653819247247365198198724653
061000052005000030740050010007004008010376000400108300006200000590701240000900060,961437852285619437743852619637524198819376524452198376176243985598761243324985761
500090007072480006309001850620007500700000060090200070800309600030000700000570003,548693217172485936369721854623817549781954362495236178857349621934162785216578493
708109006109006300006000009000080005000007830001205000673800590004070000010054700,738129456129546378546738219467381925295467831381295647673812594954673182812954763
800479001015000400000500003058000000000800002300000810001005709200004058583792000,832479561615238497974516283158923674746851932329647815461385729297164358583792146
